source,imageId,blogSlug,blogOrder,blogCover,blogTitle,blogCouple,blogVenue,blogWeddingDate,blogExcerpt,venue,category,filename,aiTags,aiAlt,aiCaption,aiReviewed,aiTextReviewed,aiModel,aiUpdatedAt,aiRating,aiEmotion,aiStoryMoment,aiLighting,aiWeather,aiColours,aiPeople
gallery,MKB001159,,,,,,,,,Orange tree house,getting ready,MKB_Photography-Northern-ireland-wedding-photography-northern-ireland-wedding-photographer-orange-tree-house-greyabbey-wedding-photography-104_500.webp,getting ready|bride|bridesmaids|outdoor|garden|walking|wedding dress|natural light|candid|joyful|pre ceremony|orange tree house,Bride and bridesmaids walking through the garden at Orange Tree House in Greyabbey before the ceremony,"A relaxed pre-ceremony moment as the bride and bridesmaids walk through the garden at Orange Tree House, Greyabbey.",,,gpt-5.5,2026-07-05T17:39:37.154Z,,,,,,,
gallery,MKB001160,,,,,,,,,Orange tree house,getting ready,MKB_Photography-Northern-ireland-wedding-photography-northern-ireland-wedding-photographer-orange-tree-house-greyabbey-wedding-photography-24_500.webp,getting ready|bride|mirror reflection|bridal prep|wedding morning|hair styling|indoor light|soft light|candid|joyful|orange tree house|greyabbey wedding,Bride smiling in a mirror during bridal prep at Orange Tree House in Greyabbey,"A relaxed wedding morning moment at Orange Tree House, with soft indoor light and a joyful mirror reflection during bridal prep.",,,gpt-5.5,2026-07-05T17:40:02.446Z,,,,,,,
gallery,MKB001161,,,,,,,,,Orange tree house,getting ready,MKB_Photography-Northern-ireland-wedding-photography-northern-ireland-wedding-photographer-orange-tree-house-greyabbey-wedding-photography-32_500.webp,getting ready|bridal prep|bride|bridesmaids|silk pyjamas|mirror selfie|hair and makeup|indoor|natural light|candid|joyful|wedding morning,"Bride and bridesmaids in silk pyjamas taking a mirror selfie during wedding morning prep at Orange Tree House, Greyabbey","A relaxed wedding morning at Orange Tree House in Greyabbey, with the bride and bridesmaids sharing a joyful mirror selfie during hair and makeup.",,,gpt-5.5,2026-07-05T17:40:27.372Z,,,,,,,
gallery,MKB001162,,,,,,,,,Orange tree house,getting ready,MKB_Photography-Northern-ireland-wedding-photography-northern-ireland-wedding-photographer-orange-tree-house-greyabbey-wedding-photography-38_500.webp,getting ready|bridal party|bridesmaids|bride prep|silk pyjamas|outdoor portraits|garden setting|soft natural light|relaxed mood|champagne toast|pre ceremony|orange tree house,"Bridal party in silk pyjamas during relaxed getting ready moments at Orange Tree House, Greyabbey","A relaxed pre-ceremony morning at Orange Tree House in Greyabbey, with the bridal party enjoying soft natural light and easy moments together.",,,gpt-5.5,2026-07-05T17:40:52.389Z,,,,,,,
gallery,MKB001163,,,,,,,,,Orange tree house,getting ready,MKB_Photography-Northern-ireland-wedding-photography-northern-ireland-wedding-photographer-orange-tree-house-greyabbey-wedding-photography-4_500.webp,getting ready|bridal prep|bride|bridesmaids|hair styling|makeup station|ring light|window light|candid|relaxed mood|wedding morning|orange tree house,"Bride and bridesmaids getting ready in soft window light at Orange Tree House, Greyabbey","A relaxed wedding morning at Orange Tree House in Greyabbey, with bridal prep unfolding in soft window light.",,,gpt-5.5,2026-07-05T17:41:17.671Z,,,,,,,
gallery,MKB001164,,,,,,,,,Orange tree house,getting ready,MKB_Photography-Northern-ireland-wedding-photography-northern-ireland-wedding-photographer-orange-tree-house-greyabbey-wedding-photography-48_500.webp,getting ready|groom prep|groomsmen|table tennis|indoor games|candid moment|fun mood|relaxed|morning preparations|indoor lighting|orange tree house,Groomsmen playing table tennis during relaxed morning prep at Orange Tree House in Greyabbey,"A relaxed groom prep moment at Orange Tree House, with the groomsmen enjoying a game of table tennis before the day gets going.",,,gpt-5.5,2026-07-05T17:41:42.651Z,,,,,,,
gallery,MKB001165,,,,,,,,,Orange tree house,getting ready,MKB_Photography-Northern-ireland-wedding-photography-northern-ireland-wedding-photographer-orange-tree-house-greyabbey-wedding-photography-56_500.webp,getting ready|bridal prep|bride|mirror reflection|bridal robe|soft light|indoor portrait|smiling bride|elegant mood|wedding morning|orange tree house,"Smiling bride in a robe seen in a mirror during wedding morning prep at Orange Tree House, Greyabbey","A relaxed wedding morning moment at Orange Tree House in Greyabbey, with soft light and a natural smile during bridal prep.",,,gpt-5.5,2026-07-05T17:42:07.590Z,,,,,,,
gallery,MKB001166,,,,,,,,,Orange tree house,getting ready,MKB_Photography-Northern-ireland-wedding-photography-northern-ireland-wedding-photographer-orange-tree-house-greyabbey-wedding-photography-84_500.webp,getting ready|bride|bridal portrait|wedding dress|doorway|black and white|soft light|natural light|quiet moment|romantic|orange tree house,"Black and white bridal portrait in a doorway during getting ready at Orange Tree House, Greyabbey","A quiet getting ready moment at Orange Tree House in Greyabbey, with soft natural light and a relaxed bridal portrait.",,,gpt-5.5,2026-07-05T17:42:32.817Z,,,,,,,
gallery,MKB001167,,,,,,,,,Orange tree house,getting ready,MKB_Photography-Northern-ireland-wedding-photography-northern-ireland-wedding-photographer-orange-tree-house-greyabbey-wedding-photography-86_500.webp,getting ready|bride|bridesmaids|wedding dress|dress reveal|indoor|natural light|joyful|emotional moment|orange tree house|bridal party|wedding morning,Bride shares a joyful dress reveal with bridesmaids at Orange Tree House in Greyabbey,"A warm wedding morning moment at Orange Tree House, with the bridal party gathered in natural light for the dress reveal.",,,gpt-5.5,2026-07-05T17:42:58.643Z,,,,,,,
gallery,MKB001168,,,,,,,,,Orange tree house,getting ready,MKB_Photography-Northern-ireland-wedding-photography-northern-ireland-wedding-photographer-orange-tree-house-greyabbey-wedding-photography-full-res-103_500.webp,bridal portrait|bride getting ready|wedding dress|tiara|window light|soft light|romantic mood|quiet moment|indoor portrait|orange tree house,"Bride in a wedding dress and tiara in soft window light while getting ready at Orange Tree House, Greyabbey","A quiet getting-ready portrait at Orange Tree House in Greyabbey, with soft window light and a calm, natural feel.",,,gpt-5.5,2026-07-05T17:43:23.812Z,,,,,,,
gallery,MKB001169,,,,,,,,,Orange tree house,getting ready,MKB_Photography-Northern-ireland-wedding-photography-northern-ireland-wedding-photographer-orange-tree-house-greyabbey-wedding-photography-full-res-47_500.webp,getting ready|bride|bridal pajamas|indoor portrait|champagne|soft light|relaxed mood|wedding morning|orange tree house|bridal prep,"Bride in bridal pajamas with champagne during relaxed wedding morning prep at Orange Tree House, Greyabbey","Soft light and an easy mood for bridal prep at Orange Tree House in Greyabbey, captured in a natural documentary style.",,,gpt-5.5,2026-07-05T17:43:49.935Z,,,,,,,
gallery,MKB001170,,,,,,,,,Orange tree house,getting ready,MKB_Photography-Northern-ireland-wedding-photography-northern-ireland-wedding-photographer-orange-tree-house-greyabbey-wedding-photography-full-res-61_500.webp,getting ready|bridal prep|bride in robe|window light|moody lighting|relaxed moment|morning preparations|indoor portrait|wedding morning|orange tree house|bride with wine|quiet mood,"Bride in a robe holding wine in soft window light during wedding morning prep at Orange Tree House, Greyabbey","A quiet wedding morning moment at Orange Tree House in Greyabbey, with soft window light and a relaxed pause during bridal prep.",,,gpt-5.5,2026-07-05T17:44:14.911Z,,,,,,,
gallery,MKB001171,,,,,,,,,Orange tree house,getting ready,MKB_Photography-Northern-ireland-wedding-photography-northern-ireland-wedding-photographer-orange-tree-house-greyabbey-wedding-photography-full-res-88_500.webp,getting ready|bride|bridesmaid|dress fastening|bridal prep|black and white|natural light|candid|joyful|bedroom|wedding morning|orange tree house,Black and white candid of a bridesmaid fastening the bride’s dress during wedding morning prep at Orange Tree House,"A quiet, joyful wedding morning moment at Orange Tree House in Greyabbey, with natural light and hands helping fasten the bride’s dress.",,,gpt-5.5,2026-07-05T17:44:41.442Z,,,,,,,
gallery,MKB001172,,,,,,,,,Orange tree house,getting ready,MKB-weddings-mkb-photography-northern-ireland-wedding-photographer-orange-tree-house-greyabbey-wedding-photography-215_500.webp,getting ready|bride|father of bride|wedding car|car interior|arrival|candid|natural light|joyful|emotional moment|orange tree house|northern ireland wedding,"Bride and her father sharing a joyful moment in the wedding car at Orange Tree House, Greyabbey","A quiet, joyful moment in the car as the bride arrives with her father at Orange Tree House in Greyabbey.",,,gpt-5.5,2026-07-05T17:45:07.354Z,,,,,,,
gallery,MKB001173,,,,,,,,,Orange tree house,getting ready,mkb-weddings-mkb-photography-northern-ireland-wedding-photography-orange-tree-house-greyabbey-wedding-photography-120_500.webp,getting ready|bridal prep|bride|earrings|mirror reflection|natural light|soft mood|wedding morning|bridal robe|orange tree house,"Bride putting on earrings in soft natural light during wedding morning prep at Orange Tree House, Greyabbey","A quiet wedding morning moment at Orange Tree House in Greyabbey, with natural light and a mirror reflection as the bride gets ready.",,,gpt-5.5,2026-07-05T17:45:32.426Z,,,,,,,
gallery,MKB001174,,,,,,,,,Orange tree house,getting ready,mkb-weddings-mkb-photography-northern-ireland-wedding-photography-orange-tree-house-greyabbey-wedding-photography-130_500.webp,getting ready|bride|bridesmaid|garden bench|outdoor portrait|natural light|candid moment|emotional|forehead kiss|wedding morning|orange tree house|greyabbey wedding,Bride and bridesmaid share a quiet forehead kiss on a garden bench at Orange Tree House in Greyabbey,"A quiet wedding morning moment at Orange Tree House, Greyabbey, with natural light and a warm embrace on the garden bench.",,,gpt-5.5,2026-07-05T17:45:58.028Z,,,,,,,
gallery,MKB001175,,,,,,,,,Orange tree house,getting ready,mkb-weddings-mkb-photography-northern-ireland-wedding-photography-orange-tree-house-greyabbey-wedding-photography-140 2_500.webp,getting ready|family portrait|bride|groomsmen|outdoor garden|natural light|soft light|joyful|pre ceremony|wedding party|orange tree house,"Bride and wedding party share a joyful pre-ceremony moment in the garden at Orange Tree House, Greyabbey","A relaxed getting ready moment in soft garden light at Orange Tree House in Greyabbey, with the wedding party gathered before the ceremony.",,,gpt-5.5,2026-07-05T17:46:26.585Z,,,,,,,
gallery,MKB001176,,,,,,,,,Orange tree house,getting ready,mkb-weddings-mkb-photography-northern-ireland-wedding-photography-orange-tree-house-greyabbey-wedding-photography-145_500.webp,getting ready|bride prep|bridesmaids|window light|black and white|candid|morning preparations|bridal party|soft mood|indoor scene|orange tree house|wedding morning,"Black and white candid of bridesmaids getting ready in window light at Orange Tree House, Greyabbey","A quiet wedding morning moment at Orange Tree House in Greyabbey, with the bridal party gathered in soft window light.",,,gpt-5.5,2026-07-05T17:46:52.522Z,,,,,,,
gallery,MKB001177,,,,,,,,,Orange tree house,getting ready,mkb-weddings-mkb-photography-northern-ireland-wedding-photography-orange-tree-house-greyabbey-wedding-photography-160_500.webp,getting ready|bride|bridesmaid|wedding dress|dress details|indoor portrait|window light|natural light|soft mood|bridal prep|orange tree house,"Bride and bridesmaid getting ready in soft window light at Orange Tree House, Greyabbey, with wedding dress details nearby","A quiet getting-ready moment at Orange Tree House in Greyabbey, with soft natural light and the wedding dress details close at hand.",,,gpt-5.5,2026-07-05T17:47:18.518Z,,,,,,,
gallery,MKB001178,,,,,,,,,Orange tree house,getting ready,mkb-weddings-mkb-photography-northern-ireland-wedding-photography-orange-tree-house-greyabbey-wedding-photography-175_500.webp,getting ready|bride|wedding dress|bridal veil|window light|black and white|quiet moment|elegant|library room|orange tree house|bridal portrait|wedding morning,"Black and white bridal portrait in window light at Orange Tree House, Greyabbey, during a quiet wedding morning moment","A quiet getting ready moment at Orange Tree House in Greyabbey, with soft window light and a calm, natural feel before the day begins.",,,gpt-5.5,2026-07-05T17:47:44.461Z,,,,,,,
gallery,MKB001179,,,,,,,,,Orange tree house,getting ready,mkb-weddings-mkb-photography-northern-ireland-wedding-photography-orange-tree-house-greyabbey-wedding-photography-20_500.webp,getting ready|bridal prep|mirror reflection|black and white|soft light|quiet moment|wedding morning|bride|details|orange tree house,"Black and white bridal prep reflection in a mirror during a quiet wedding morning at Orange Tree House, Greyabbey","A quiet getting ready moment at Orange Tree House in Greyabbey, captured in soft black and white with a relaxed documentary feel.",,,gpt-5.5,2026-07-05T17:48:09.793Z,,,,,,,
gallery,MKB001180,,,,,,,,,Orange tree house,getting ready,mkb-weddings-mkb-photography-northern-ireland-wedding-photography-orange-tree-house-greyabbey-wedding-photography-24_500.webp,getting ready|bridal prep|bride|mirror reflection|hair styling|natural light|morning preparations|wedding morning|soft light|candid portrait|orange tree house|northern ireland wedding,Bride having her hair styled in soft natural light at Orange Tree House in Greyabbey,"A quiet wedding morning moment at Orange Tree House, with bridal prep unfolding in soft natural light.",,,gpt-5.5,2026-07-05T17:48:34.728Z,,,,,,,
